-7.96;1.28
-7.67;0.6
-7.26;0.6
-7.03;0.6
-5.93;0.6
-5.33;0.62
-4.86;0.6
-3.89;0.6
-3.62;0.6
-3.11;0.6
-2.64;0.6
-2.15;0.6
-0.32;0.62
0.1;0.59
0.21;0.6
0.31;1.2
1.23;0.6
1.5;1.16
2.26;0.59
2.52;1.16
2.55;0.59
2.63;0.61
2.66;0.58
2.73;0.89
2.75;0.59
2.77;0.76
3.03;0.6
3.41;0.58
3.86;0.58
3.87;0.59
4.1;0.59
4.31;0.59
4.32;0.59
4.33;0.59
4.58;1.25
4.79;0.72
4.82;0.58
4.98;0.59
5.21;0.6
5.32;0.58
5.49;0.6
5.79;0.59
5.85;0.58
6.02;0.57
6.25;0.58
6.26;0.59
6.35;0.58
6.36;0.59
6.5;0.56
6.51;0.57
6.52;0.58
6.57;0.58
6.59;0.58
6.68;0.6
6.96;0.58
6.96;0.58
6.99;0.58
7.05;0.58
7.08;0.58
7.11;0.43
7.15;0.59
7.17;0.58
7.18;0.58
7.21;0.59
7.26;0.58
7.35;0.58
7.48;0.58
7.56;0.58
7.96;0.59
7.96;0.57
8.05;0.57
8.08;0.36
8.29;0.56
8.35;0.58
8.39;0.59
8.46;0.26
8.67;0.57
8.76;0.58
8.99;0.57
9.11;0.57
9.13;0.62
9.44;0.57
9.46;0.57
9.55;0.56
9.7;0.56
9.78;0.57
10.27;0.9
10.45;0.57
10.57;0.76
10.65;0.61
11.18;0.56
11.21;0.57
11.21;0.56
11.32;0.58
11.38;0.57
11.38;0.62
11.44;0.57
11.7;0.55
11.79;0.68
11.8;0.56
11.88;0.57
12.03;0.55
12.35;0.56
12.43;0.55
12.63;0.56
12.74;0.57
12.75;0.56
12.89;0.55
13.07;0.55
13.17;0.52
13.6;0.56
13.76;0.55
13.87;0.56
14.86;0.52
14.91;0.56
15.12;0.57
15.16;0.57
15.25;0.55
15.35;0.51
15.42;0.55
15.7;0.54
15.86;0.58
15.94;0.53
16.24;0.53
16.53;0.73
16.53;0.52
16.59;0.78
16.73;0.53
16.91;0.52
17.09;0.89
17.33;0.99
17.71;0.55
17.99;1
18.06;0.52
18.15;0.53
18.27;0.69
18.41;0.77
18.76;0.96
18.88;0.95
18.93;0.77
18.96;0.72
19.15;1.18
19.41;0.56
19.44;1.22
19.59;1.14
19.75;0.66
19.79;0.53
19.85;0.93
19.91;1.03
20;0.75
20.18;1.23
20.41;1.11
20.69;0.94
20.7;0.63
21;0.75
21.07;1.15
21.11;0.86
21.4;0.78
21.53;1.05
22.19;0.75
22.27;0.96
22.75;0.84
22.91;1.11
23.03;1
23.05;0.9
23.16;0.87
23.4;0.87
23.41;0.88
23.93;0.94
24.18;0.59
24.39;1.06
24.44;0.99
24.6;0.94
24.91;0.85
24.92;1.18
25.04;1.44
25.44;1.2
25.91;1.13
26.07;1.59
26.73;1.7
27.09;1.43
27.86;1.61
