-7.63;0.73
-7.47;0.61
-7.45;0.52
-6.96;0.64
-5.64;0.5
-5.05;0.54
-4.91;0.54
-4.77;0.49
-3.51;0.54
-1.88;0.63
-1.55;0.59
-1.39;0.77
-1.35;0.68
-1.3;0.5
0.03;0.61
0.21;0.64
0.28;0.51
1;0.51
1.05;0.64
1.36;0.5
1.38;0.81
1.4;0.54
1.46;0.66
1.46;0.5
2.05;0.7
2.05;0.51
2.05;0.56
2.07;0.82
2.31;0.64
2.35;0.51
2.37;0.85
2.5;0.51
2.66;0.68
2.83;0.78
3.04;0.77
3.17;0.58
3.25;0.55
3.52;0.51
3.65;0.64
3.69;0.79
4;0.51
4;0.5
4.08;0.51
4.41;0.5
5;0.51
5.04;0.52
5.07;0.59
5.16;0.5
5.18;0.51
5.3;0.51
5.37;0.51
5.48;0.52
5.49;0.53
5.49;0.51
5.5;0.51
5.57;0.5
5.62;0.52
5.63;0.52
5.67;0.63
5.67;0.5
5.71;0.52
5.77;0.55
5.8;0.51
5.89;0.5
6.04;0.5
6.05;0.5
6.17;0.51
6.35;0.5
6.4;0.62
6.4;0.51
6.54;0.62
6.55;0.51
6.58;0.51
6.63;0.51
6.92;0.5
6.93;0.53
7.04;0.65
7.19;0.51
7.3;0.52
7.31;0.5
7.33;0.51
7.5;0.5
7.65;0.62
8.09;0.5
8.15;0.51
8.57;0.51
8.87;0.51
9.1;0.52
9.28;0.5
9.58;0.5
9.97;0.51
10;0.51
10.12;0.5
10.41;0.51
10.54;0.51
10.72;0.51
10.75;0.5
10.77;0.55
10.85;0.51
10.95;0.54
11.24;0.51
11.42;0.52
11.7;0.5
11.72;0.6
11.73;0.52
12.05;0.52
12.12;0.51
12.15;0.53
12.6;0.53
12.71;0.65
12.97;0.5
13;0.54
13.24;0.54
13.66;0.52
13.77;0.53
14.04;0.69
14.3;0.52
14.38;0.74
14.39;0.52
14.45;0.66
14.48;0.8
14.87;0.58
15.19;0.51
15.47;0.63
15.53;0.52
15.77;0.64
15.77;0.51
15.91;0.52
16.03;0.65
16.14;0.64
16.45;0.67
16.49;0.77
16.77;0.5
16.96;0.63
17.15;0.65
17.4;0.8
17.48;0.51
17.5;0.71
17.55;0.6
17.91;0.52
18.22;0.7
18.41;0.7
18.56;0.98
18.69;1.16
18.72;0.95
18.8;0.89
18.83;0.73
18.88;0.74
18.95;0.63
19.23;0.94
19.25;0.67
19.67;0.72
19.76;0.66
20.13;0.67
20.21;1
20.39;1.07
20.6;0.7
20.7;0.82
20.73;0.81
20.79;1.12
21.2;0.91
21.91;0.72
22.05;0.95
22.16;0.88
22.64;1.01
22.86;1.21
22.94;0.82
22.96;1.22
22.99;1.43
23.07;1.04
23.29;0.8
23.4;1.13
23.71;1.34
23.84;1.25
24.64;1.31
24.76;1.75
24.87;1.28
25.1;1.71
25.21;1.13
26.5;1.2
26.84;1.94
28.04;1.58
