-2.11;1.34
-1.05;0.57
-0.94;0.57
-0.68;0.57
-0.07;0.57
0;0.57
0.19;0.57
0.6;0.57
0.65;0.57
0.81;0.57
1.08;0.57
1.1;0.58
1.2;1.08
1.49;1.23
1.62;0.57
1.85;0.57
1.95;0.57
2.05;0.56
2.16;0.58
2.28;0.6
2.37;0.57
2.5;0.56
2.51;0.56
2.55;0.55
2.67;1.52
3.03;0.57
3.13;0.56
3.19;0.57
3.35;0.57
3.44;0.56
3.46;0.57
3.63;0.93
3.65;0.57
3.75;0.59
4.22;0.58
4.39;0.55
4.52;0.57
4.6;0.55
4.7;0.57
5.05;0.56
5.1;0.56
5.15;0.55
5.29;0.65
5.87;0.55
5.9;0.56
5.93;0.57
5.99;0.56
6.1;0.57
6.11;0.56
6.21;0.57
6.43;0.55
6.59;0.56
6.68;0.55
6.72;0.56
6.75;0.57
6.75;0.56
6.83;0.55
6.83;0.53
6.84;0.57
6.98;0.54
7.02;0.55
7.02;0.57
7.06;0.56
7.07;0.53
7.15;0.56
7.16;0.56
7.18;0.55
7.33;0.54
7.57;0.57
7.66;0.53
7.73;0.57
7.96;0.56
8.05;0.58
8.08;0.54
8.23;0.54
8.25;0.55
8.29;0.55
8.42;0.55
8.52;0.53
8.62;0.54
8.95;0.55
9.37;0.54
9.42;0.53
9.6;0.53
9.68;0.53
10.13;0.55
10.17;0.53
10.21;0.55
10.25;0.57
10.27;0.53
10.62;0.54
10.65;0.49
11.28;0.54
11.45;0.57
11.46;0.54
11.9;0.54
12.05;0.53
12.17;0.49
12.25;0.54
12.3;0.54
12.4;0.49
12.43;0.47
12.45;0.54
13.11;0.48
13.15;0.49
13.48;0.49
13.61;0.49
13.84;0.49
13.92;0.49
13.95;0.49
14.01;0.55
14.17;0.56
14.33;0.48
14.62;0.48
14.74;0.47
15.02;0.49
15.09;0.48
15.17;0.49
15.43;0.53
15.57;0.6
15.77;0.47
15.77;0.47
15.86;0.47
16.39;0.53
16.43;0.61
16.49;0.57
16.51;0.47
16.7;0.55
16.77;0.58
16.87;0.64
17.12;0.66
17.38;0.59
17.67;0.63
17.82;0.56
17.97;0.53
18.35;0.58
18.7;0.57
18.77;0.71
18.9;0.55
18.94;0.53
19.07;0.52
19.14;0.59
19.45;0.56
19.48;0.69
19.56;0.53
19.71;0.72
19.86;0.66
19.87;0.75
19.9;0.58
20.13;0.6
20.19;0.59
20.2;0.53
20.38;0.62
20.73;0.49
21;0.53
21.08;0.64
21.5;0.85
21.76;1.14
21.83;0.77
21.93;0.53
21.97;0.48
22.07;0.77
22.38;0.72
22.91;1.35
23.11;1.13
23.18;1.1
23.22;1.12
23.47;0.98
23.51;0.68
23.92;0.88
23.93;1.05
23.99;1.35
24.26;0.72
24.88;1.34
24.92;1.22
25.19;1.03
25.44;1.21
25.5;1.49
26.09;1.66
26.11;1.12
27.28;2.12
28.16;1.98
