-8.2;4.09
-7.17;4.13
-7.06;4.11
-6.49;4.12
-5.95;4.22
-5.89;4.12
-4.87;4.14
-4.47;4.15
-4.03;4.14
-3.97;4.14
-2.9;4.19
-2.79;4.14
-2.33;4.07
-2.29;4.14
-2.27;4.2
-1.7;4.21
-0.25;4.11
0.75;4.07
0.82;4.13
1.04;4.1
1.23;4.16
1.29;4.14
1.3;4.12
1.46;4.13
1.51;4.16
1.59;4.12
1.67;4.08
1.91;4.18
2.02;4.1
2.04;4.1
2.52;4.12
2.59;4.19
2.79;4.15
2.82;4.2
2.87;4.11
2.92;4.1
2.93;4.15
2.94;4.16
3.01;4.16
3.16;4.16
3.58;4.16
3.62;4.18
3.77;4.13
3.83;4.16
4.21;4.12
4.3;4.2
4.36;4.26
4.56;4.88
4.56;4.18
4.71;4.25
4.79;4.17
4.8;4.2
4.88;4.19
5.02;4.27
5.06;4.19
5.06;4.18
5.27;4.12
5.3;4.19
5.36;4.11
5.57;4.19
5.6;4.32
5.69;4.18
5.79;4.58
5.83;4.63
5.89;4.19
5.92;4.18
6.17;4.18
6.18;4.2
6.24;4.13
6.27;4.24
6.62;4.48
6.77;4.16
6.8;4.32
6.81;4.42
6.83;4.3
6.89;4.4
7.15;4.26
7.25;4.15
7.49;5.07
7.6;4.35
7.96;4.51
7.97;4.24
8.65;4.17
8.78;4.3
8.8;4.26
8.82;5.01
9.18;4.25
9.23;4.74
9.38;4.67
9.44;4.96
9.62;4.21
9.64;4.78
9.71;4.76
9.79;4.56
10;4.99
10.1;4.71
10.47;5.25
10.95;4.25
11.09;4.73
11.33;4.25
11.44;5
11.45;5.8
11.53;4.26
11.74;4.97
11.9;4.92
12.01;4.51
12.09;4.21
12.21;5.28
12.54;5.21
12.63;5.12
12.8;4.25
12.91;4.47
12.96;5.23
13.24;5.16
13.34;5.28
13.78;4.25
14.12;5.44
14.25;5.48
14.67;5.32
14.77;5
15;5.32
15;4.24
15.07;5.18
15.42;4.85
15.92;5.69
16;4.38
16.08;5.33
16.32;5.54
16.32;5.02
16.55;5.22
16.86;5.26
16.87;5.55
17.05;5.71
17.07;5.58
17.45;5.34
17.54;5.63
17.56;4.97
17.63;5.88
17.8;5.68
17.91;6.41
18;5.56
18.12;5.53
18.13;4.46
18.35;5.67
18.35;5.76
18.58;5.38
18.76;6.05
18.79;5.91
19.03;5.78
19.08;5.36
19.14;5.51
19.28;5.5
19.62;5.98
19.72;5.34
19.82;6.04
20.22;6.27
20.61;5.78
20.64;5.84
21.35;5.98
21.39;6.15
21.4;6.24
21.81;6.22
21.87;5.93
22.09;5.89
22.46;6.31
22.55;6.08
22.96;6.01
23.1;6.32
23.14;6.16
23.14;6.24
23.21;6.26
23.9;7.15
23.96;6.4
24.1;6.58
24.2;6.77
24.39;6.71
24.53;6.37
24.95;6.92
25.17;6.52
26.04;6.74
26.82;7.6
27.32;7.63
