-6.47;0.8
-4.59;0.85
-4.47;0.68
-4.33;0.56
-3.77;0.59
-3.61;0.63
-3.47;0.63
-3.22;0.54
-2.2;0.89
-2;0.66
-1.83;0.67
-1.75;0.71
-1.62;0.6
-0.82;0.6
-0.71;0.68
-0.53;0.55
0.09;0.57
0.16;0.98
0.75;0.58
0.78;0.59
0.79;0.72
0.95;0.71
1.27;0.59
1.39;0.59
1.4;0.72
1.55;0.69
1.79;1.03
1.89;0.72
1.9;0.71
2.11;0.91
2.13;0.6
2.2;0.63
2.28;0.59
2.71;0.77
2.93;0.58
3.11;0.58
3.22;0.59
3.23;0.59
3.34;0.62
3.46;0.58
3.65;0.58
3.91;0.58
4.17;0.57
4.35;0.58
4.39;0.55
4.73;0.58
4.75;0.6
4.77;0.7
4.82;0.59
4.86;0.6
5.16;0.57
5.19;0.58
5.39;0.57
5.43;0.57
5.44;0.57
5.54;0.67
5.55;0.57
5.7;0.57
5.72;0.54
5.95;0.61
6.1;0.56
6.13;0.58
6.14;0.59
6.22;0.57
6.23;0.58
6.23;0.57
6.29;0.56
6.62;0.57
6.62;0.56
6.64;0.53
6.76;0.57
6.8;0.59
6.85;0.57
6.92;0.57
7;0.59
7.14;0.6
7.15;0.57
7.27;0.59
7.39;0.55
7.76;0.56
8.3;0.56
8.64;0.51
8.78;0.56
8.96;0.56
9.15;0.56
9.21;0.56
9.22;0.56
9.71;0.57
9.86;0.55
9.92;0.56
10;0.57
10.15;0.51
10.16;0.56
10.21;0.53
10.27;0.57
10.58;0.56
10.58;0.56
11.23;0.61
11.38;0.5
11.4;0.51
11.82;0.52
11.95;0.5
11.98;0.5
12.09;0.53
12.27;0.5
12.45;0.56
12.52;0.5
12.95;0.61
13.4;0.51
13.43;0.52
13.69;0.51
13.71;0.63
13.79;0.58
13.81;0.5
13.95;0.54
14.08;0.75
14.18;0.51
14.36;0.54
14.4;0.55
14.68;0.5
15.11;0.59
15.22;0.63
15.57;0.6
15.85;0.6
15.99;0.68
16.15;0.69
16.3;0.57
16.39;0.63
16.5;0.6
16.55;0.53
16.62;0.57
16.78;0.54
17.16;0.61
17.17;0.59
17.17;0.81
17.26;0.68
17.3;0.68
18.17;0.7
18.4;0.65
18.64;0.64
18.65;0.66
18.69;1.03
18.7;0.77
18.74;0.93
18.75;0.64
18.8;0.6
18.82;0.87
18.95;0.64
18.97;0.86
19;0.62
19.2;0.85
19.64;0.62
19.74;0.77
19.79;0.9
20.07;0.67
20.55;0.77
20.94;0.9
21.08;0.85
21.15;0.8
21.16;0.81
21.35;0.71
21.7;0.74
21.7;0.88
21.91;1.1
22.05;1.15
22.37;0.72
22.63;0.72
22.82;1.03
22.96;1.03
22.97;1.1
23.09;0.68
23.77;1.01
23.9;1.18
23.92;1.3
24.32;0.76
24.42;0.91
24.64;1.27
25.46;1.43
25.84;1.21
26.04;1.27
27.03;1.51
27.16;2.09
