-1.32;0.44
0.71;0.37
1.54;0.37
1.55;0.37
1.57;0.37
1.64;0.37
1.64;0.37
1.98;0.37
2.08;0.37
2.2;0.37
2.21;0.37
2.27;0.37
2.42;0.37
2.67;0.37
3.04;0.38
3.07;0.38
3.33;0.38
3.51;0.38
3.53;0.38
3.6;0.38
3.67;0.38
3.72;0.38
3.8;0.38
3.81;0.38
3.92;0.38
4.01;0.38
4.04;0.38
4.25;0.38
4.62;0.38
5.01;0.38
5.1;0.38
5.42;0.38
5.5;0.38
5.6;0.38
5.75;0.38
5.75;0.38
5.78;0.38
5.8;0.38
5.84;0.38
6.08;0.38
6.47;0.38
6.48;0.38
6.59;0.38
6.64;0.38
6.67;0.38
6.76;0.38
6.79;0.38
7.04;0.38
7.29;0.38
7.29;0.38
7.38;0.38
7.44;0.38
7.51;0.38
7.51;0.38
7.53;0.38
7.54;0.38
7.58;0.38
7.79;0.38
8.01;0.38
8.01;0.38
8.02;0.38
8.17;0.38
8.22;0.38
8.38;0.38
8.52;0.38
8.54;0.38
8.58;0.38
8.65;0.38
8.7;0.38
8.7;0.38
8.76;0.38
8.85;0.38
8.95;0.38
9.03;0.39
9.08;0.39
9.17;0.39
9.23;0.39
9.45;0.39
9.6;0.4
9.63;0.4
9.87;0.4
10.03;0.41
10.23;0.41
10.3;0.41
10.3;0.41
10.6;0.42
10.83;0.43
10.83;0.43
10.96;0.43
11.24;0.45
11.35;0.45
11.39;0.45
11.42;0.45
11.59;0.46
12.04;0.49
12.1;0.49
12.38;0.51
12.6;0.52
12.83;0.53
13.04;0.55
13.06;0.55
13.22;0.56
13.4;0.58
13.75;0.6
13.77;0.61
13.79;0.61
13.88;0.61
14.19;0.64
14.52;0.67
14.64;0.68
15.03;0.72
15.07;0.73
15.21;0.74
15.33;0.75
15.47;0.77
15.48;0.77
15.5;0.77
15.87;0.81
15.91;0.82
15.99;0.83
16.04;0.83
16.09;0.84
16.34;0.87
16.73;0.91
16.76;0.92
16.87;0.93
16.91;0.94
16.99;0.95
17.05;0.95
17.12;0.96
17.93;1.07
18.11;1.1
18.16;1.1
18.47;1.15
18.9;1.21
18.95;1.22
19.03;1.23
19.12;1.24
19.15;1.25
19.38;1.29
19.6;1.32
19.89;1.37
20;1.39
20.01;1.39
20.17;1.42
20.31;1.44
20.36;1.45
20.4;1.46
20.5;1.48
20.71;1.51
20.73;1.52
20.74;1.52
21.27;1.62
21.3;1.63
21.36;1.64
21.59;1.69
21.69;1.71
21.79;1.73
21.85;1.75
21.87;1.75
22.3;1.85
22.62;1.93
23.05;2.05
23.18;2.09
23.27;2.12
23.5;2.19
23.59;2.22
23.73;2.27
23.8;2.29
23.94;2.34
24.55;2.58
24.75;2.66
24.82;2.69
24.83;2.7
24.88;2.72
25.05;2.8
25.14;2.85
25.14;2.85
25.81;3.21
26.14;3.42
27;4.06
27.59;4.6
28.08;5.13
