1.49;0.87
1.93;0.83
2.4;0.78
2.79;0.75
2.95;0.74
3.04;0.73
3.09;0.72
3.16;0.72
3.23;0.71
3.25;0.71
3.28;0.71
3.59;0.69
3.6;0.69
3.74;0.68
3.76;0.68
3.8;0.68
3.83;0.68
3.92;0.67
3.92;0.67
3.94;0.67
4.1;0.66
4.15;0.66
4.34;0.65
4.39;0.65
4.5;0.64
4.71;0.64
4.94;0.63
4.98;0.63
5.14;0.62
5.29;0.62
5.4;0.62
5.42;0.61
5.5;0.61
5.54;0.61
5.54;0.61
5.64;0.61
6.1;0.6
6.15;0.6
6.15;0.6
6.22;0.6
6.42;0.6
6.46;0.6
6.5;0.6
6.71;0.6
6.75;0.6
6.76;0.6
6.78;0.6
7.02;0.6
7.04;0.6
7.28;0.6
7.3;0.6
7.38;0.6
7.39;0.6
7.52;0.6
7.53;0.6
7.54;0.6
7.57;0.6
7.58;0.6
7.58;0.6
7.66;0.6
7.84;0.6
7.93;0.6
8.15;0.61
8.2;0.61
8.23;0.61
8.25;0.61
8.28;0.61
8.58;0.61
8.73;0.61
8.78;0.61
8.82;0.61
8.87;0.61
8.95;0.61
9.01;0.61
9.03;0.61
9.07;0.62
9.07;0.62
9.08;0.62
9.44;0.62
9.5;0.62
9.63;0.62
9.9;0.62
9.99;0.62
10.24;0.63
10.32;0.63
10.39;0.63
10.83;0.63
10.96;0.63
11.12;0.63
11.2;0.63
11.39;0.63
11.54;0.63
11.62;0.63
11.86;0.63
12.28;0.63
12.33;0.63
12.38;0.63
12.83;0.63
12.95;0.63
12.97;0.63
13.21;0.63
13.42;0.62
13.48;0.62
13.8;0.62
13.87;0.62
14.02;0.62
14.16;0.62
14.17;0.62
14.4;0.61
14.64;0.61
15.08;0.6
15.17;0.6
15.2;0.6
15.44;0.6
15.45;0.6
15.5;0.6
15.59;0.59
15.9;0.59
15.99;0.59
16.04;0.59
16.27;0.59
16.46;0.58
16.6;0.58
16.64;0.58
16.85;0.58
16.96;0.58
17.18;0.58
17.24;0.58
17.44;0.58
17.44;0.58
17.78;0.58
18.11;0.59
18.11;0.59
18.32;0.59
19;0.61
19.05;0.61
19.18;0.61
19.44;0.63
19.52;0.63
19.63;0.64
19.68;0.64
19.83;0.65
19.99;0.66
19.99;0.66
20.21;0.67
20.22;0.67
20.23;0.67
20.26;0.68
20.35;0.68
20.44;0.69
20.73;0.72
20.83;0.72
21.3;0.77
21.77;0.83
21.77;0.83
21.77;0.83
21.82;0.84
21.9;0.85
22.04;0.87
22.14;0.89
22.83;1
23;1.03
23.04;1.04
23.28;1.09
23.28;1.09
23.36;1.1
23.73;1.18
23.96;1.23
24.3;1.32
24.45;1.35
24.5;1.37
24.69;1.41
24.83;1.45
24.84;1.45
25.28;1.58
25.29;1.58
25.31;1.58
26;1.79
26.26;1.87
26.57;1.96
27.16;2.15
28.46;2.54
