-3.93;1.65
-1.54;1.08
-1.40;1.07
-1.33;1.06
-0.87;1.03
-0.70;1.02
-0.66;1.01
-0.45;1.00
-0.08;0.98
0.72;0.96
0.75;0.95
0.82;0.95
0.83;0.95
1.12;0.94
1.20;0.94
1.33;0.94
1.54;0.93
1.58;0.93
1.86;0.92
2.26;0.91
2.42;0.90
2.50;0.90
2.52;0.90
2.53;0.90
2.59;0.89
2.62;0.89
2.64;0.89
2.94;0.88
2.94;0.88
3.22;0.87
3.33;0.86
3.45;0.86
3.48;0.86
3.58;0.85
4.01;0.83
4.08;0.83
4.08;0.83
4.40;0.81
4.48;0.80
4.71;0.79
4.75;0.79
4.83;0.78
5.04;0.77
5.15;0.77
5.39;0.75
5.67;0.73
5.80;0.73
5.80;0.73
5.92;0.72
5.93;0.72
5.96;0.72
6.02;0.71
6.05;0.71
6.07;0.71
6.08;0.71
6.09;0.71
6.12;0.71
6.12;0.71
6.12;0.71
6.14;0.71
6.21;0.70
6.25;0.70
6.40;0.69
6.59;0.68
6.62;0.68
6.72;0.67
6.79;0.67
6.80;0.67
6.83;0.67
7.20;0.65
7.21;0.65
7.52;0.63
7.53;0.63
7.54;0.63
7.67;0.62
7.67;0.62
7.75;0.62
8.07;0.60
8.25;0.60
8.33;0.59
8.46;0.59
8.92;0.57
8.99;0.57
9.06;0.57
9.25;0.56
9.26;0.56
9.77;0.55
9.88;0.55
9.92;0.55
10.08;0.55
10.17;0.55
10.18;0.55
10.30;0.55
10.80;0.55
10.89;0.55
11.23;0.56
11.32;0.56
11.76;0.57
11.83;0.57
12.02;0.58
12.02;0.58
12.07;0.58
12.09;0.58
12.10;0.58
12.17;0.58
12.33;0.59
13.12;0.62
13.27;0.63
13.27;0.63
13.32;0.63
13.40;0.64
13.89;0.67
14.10;0.68
14.23;0.69
14.34;0.70
14.50;0.71
14.53;0.71
14.58;0.71
14.83;0.73
15.03;0.74
15.09;0.75
15.34;0.76
15.40;0.77
15.58;0.78
16.28;0.83
16.46;0.84
16.53;0.84
16.57;0.84
16.63;0.85
16.68;0.85
16.93;0.87
17.27;0.89
17.33;0.89
17.57;0.90
17.70;0.91
17.75;0.91
18.16;0.93
18.37;0.94
18.40;0.94
18.54;0.95
18.59;0.95
18.66;0.95
18.66;0.95
18.82;0.96
18.96;0.96
19.06;0.97
19.06;0.97
19.32;0.97
19.37;0.97
19.43;0.98
19.63;0.98
19.63;0.98
19.74;0.98
19.75;0.98
21.05;1.01
21.06;1.01
21.17;1.01
21.40;1.01
21.63;1.02
21.87;1.02
21.88;1.02
21.95;1.02
22.04;1.03
22.78;1.06
22.85;1.06
23.05;1.07
23.14;1.08
23.29;1.09
23.46;1.11
23.59;1.12
23.73;1.14
23.78;1.15
24.00;1.18
24.14;1.20
24.37;1.24
24.44;1.25
25.05;1.40
25.21;1.45
25.87;1.71
26.04;1.79
27.05;2.4	6
27.37;2.74
