-4.84;0.84
-2.58;0.6
-2.45;0.59
-2.44;0.59
-2.41;0.59
-2.05;0.58
-1.98;0.58
-1.65;0.58
-1.3;0.57
-0.95;0.57
-0.77;0.58
0.11;0.58
0.38;0.59
0.7;0.59
0.72;0.59
1.12;0.59
1.19;0.59
1.2;0.59
1.5;0.6
1.58;0.6
1.83;0.6
1.86;0.6
2.19;0.6
2.2;0.6
2.25;0.6
2.42;0.6
2.5;0.6
2.53;0.6
2.59;0.6
2.71;0.6
3.17;0.6
3.22;0.6
3.27;0.6
3.29;0.6
3.73;0.59
3.74;0.59
3.91;0.59
4.12;0.59
4.53;0.59
4.54;0.59
4.55;0.59
4.58;0.59
4.67;0.58
4.92;0.58
5.18;0.58
5.2;0.58
5.29;0.58
5.48;0.58
5.71;0.57
5.71;0.57
5.79;0.57
5.88;0.57
5.93;0.57
5.98;0.57
5.99;0.57
6.02;0.57
6.03;0.57
6.08;0.57
6.09;0.57
6.15;0.57
6.17;0.57
6.21;0.57
6.24;0.57
6.27;0.57
6.62;0.56
6.7;0.56
6.75;0.56
6.79;0.56
6.83;0.56
6.97;0.56
7.21;0.56
7.23;0.56
7.29;0.56
7.34;0.56
7.4;0.56
7.62;0.56
7.63;0.56
8;0.56
8.04;0.56
8.25;0.56
8.33;0.56
8.92;0.57
8.99;0.57
9.08;0.57
9.26;0.58
9.7;0.59
9.74;0.59
9.79;0.59
9.83;0.59
9.89;0.59
10.03;0.6
10.17;0.6
10.37;0.61
10.74;0.62
11.23;0.65
11.81;0.68
11.83;0.68
11.88;0.68
12.02;0.69
12.07;0.69
12.08;0.7
12.14;0.7
12.25;0.71
12.5;0.72
12.66;0.74
12.69;0.74
12.84;0.75
13.1;0.77
13.27;0.78
13.32;0.79
13.72;0.82
13.75;0.82
13.89;0.83
13.92;0.84
13.97;0.84
14.42;0.88
14.71;0.91
14.83;0.92
15.03;0.94
15.23;0.96
15.3;0.97
15.46;0.99
15.52;0.99
15.8;1.02
16.1;1.05
16.41;1.09
16.41;1.09
16.52;1.1
16.55;1.1
16.72;1.12
17.24;1.18
17.25;1.18
17.29;1.18
17.31;1.18
17.39;1.19
17.68;1.22
18.25;1.29
18.33;1.29
18.38;1.3
18.4;1.3
18.64;1.33
18.65;1.33
18.71;1.33
18.8;1.34
19.12;1.38
19.13;1.38
19.17;1.38
19.2;1.39
19.2;1.39
19.4;1.41
19.43;1.41
19.5;1.42
19.55;1.42
19.7;1.44
20.83;1.56
21.06;1.58
21.16;1.59
21.16;1.59
21.68;1.65
21.7;1.65
21.77;1.66
21.89;1.67
22.08;1.69
22.59;1.76
22.65;1.76
22.83;1.79
23.05;1.81
23.23;1.84
23.42;1.87
23.53;1.88
23.57;1.89
23.68;1.91
23.71;1.91
24.37;2.02
24.5;2.05
24.54;2.06
25.14;2.19
25.19;2.2
25.7;2.34
26.14;2.47
27.28;2.95
27.33;2.98
