-2.11;0.93
-1.05;0.79
-0.94;0.78
-0.68;0.75
-0.07;0.7
0;0.7
0.19;0.69
0.6;0.67
0.65;0.66
0.81;0.66
1.08;0.65
1.1;0.65
1.2;0.64
1.49;0.63
1.62;0.63
1.85;0.62
1.95;0.62
2.05;0.62
2.16;0.62
2.28;0.62
2.37;0.61
2.5;0.61
2.51;0.61
2.55;0.61
2.67;0.61
3.03;0.61
3.13;0.6
3.19;0.6
3.35;0.6
3.44;0.6
3.46;0.6
3.63;0.6
3.65;0.6
3.75;0.6
4.22;0.59
4.39;0.59
4.52;0.59
4.6;0.59
4.7;0.59
5.05;0.59
5.1;0.59
5.15;0.59
5.29;0.59
5.87;0.58
5.9;0.58
5.93;0.58
5.99;0.58
6.1;0.58
6.11;0.58
6.21;0.58
6.43;0.58
6.59;0.58
6.68;0.57
6.72;0.57
6.75;0.57
6.75;0.57
6.83;0.57
6.83;0.57
6.84;0.57
6.98;0.57
7.02;0.57
7.02;0.57
7.06;0.57
7.07;0.57
7.15;0.57
7.16;0.57
7.18;0.57
7.33;0.57
7.57;0.57
7.66;0.56
7.73;0.56
7.96;0.56
8.05;0.56
8.08;0.56
8.23;0.56
8.25;0.56
8.29;0.56
8.42;0.56
8.52;0.55
8.62;0.55
8.95;0.55
9.37;0.54
9.42;0.54
9.6;0.54
9.68;0.54
10.13;0.53
10.17;0.53
10.21;0.53
10.25;0.53
10.27;0.53
10.62;0.53
10.65;0.53
11.28;0.52
11.45;0.52
11.46;0.52
11.9;0.51
12.05;0.51
12.17;0.51
12.25;0.51
12.3;0.51
12.4;0.51
12.43;0.51
12.45;0.51
13.11;0.5
13.15;0.5
13.48;0.5
13.61;0.5
13.84;0.5
13.92;0.5
13.95;0.5
14.01;0.5
14.17;0.5
14.33;0.5
14.62;0.5
14.74;0.5
15.02;0.5
15.09;0.5
15.17;0.51
15.43;0.51
15.57;0.51
15.77;0.51
15.77;0.51
15.86;0.51
16.39;0.52
16.43;0.52
16.49;0.52
16.51;0.52
16.7;0.53
16.77;0.53
16.87;0.53
17.12;0.53
17.38;0.54
17.67;0.55
17.82;0.55
17.97;0.56
18.35;0.57
18.7;0.58
18.77;0.59
18.9;0.59
18.94;0.59
19.07;0.6
19.14;0.6
19.45;0.62
19.48;0.62
19.56;0.62
19.71;0.63
19.86;0.64
19.87;0.64
19.9;0.64
20.13;0.65
20.19;0.66
20.2;0.66
20.38;0.67
20.73;0.69
21;0.71
21.08;0.72
21.5;0.75
21.76;0.77
21.83;0.78
21.93;0.79
21.97;0.79
22.07;0.8
22.38;0.83
22.91;0.89
23.11;0.92
23.18;0.92
23.22;0.93
23.47;0.96
23.51;0.97
23.92;1.03
23.93;1.03
23.99;1.04
24.26;1.08
24.88;1.19
24.92;1.2
25.19;1.25
25.44;1.3
25.5;1.32
26.09;1.46
26.11;1.46
27.28;1.81
28.16;2.15
